1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,46506CRTVF405NI,110000747498,CREATIVE FOAM MEDICAL SYSTEMS,405 N INDUSTRIAL DR,BREMEN,MARSHALL,IN,46506,,,41.449211,-86.170622,,CREATIVE FOAM CORP,050620442,CREATIVE FOAM CORP,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1324222543199,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.000,0.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,101982.000,0.000,102135.000,,PRODUCTION,0.520
2024,46580DNCND245DE,110003138355,RIEPEN LLC (DBA DANCO MEDICAL),2450 DEELYN DR,WARSAW,KOSCIUSKO,IN,46580,,,41.268588,-85.869591,,DANCO ANODIZING,054852439,DANCO ANODIZING,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1324223066150,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88468.000,0.000,0.000,0.000,0.000,0.000,88468.000,0.000,88468.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88468.000,88468.000,,PRODUCTION,1.100
2024,47229SNDRV11IND,110003137748,AISIN DRIVETRAIN INC.,1001 INDUSTRIAL WAY,CROTHERSVILLE,JACKSON,IN,47229,,,38.787309,-85.839977,,AISIN HOLDINGS OF AMERICA INC,121400142,AISIN HOLDINGS OF AMERICA INC,NA,,AISIN CORP,NO,336,Transportation Equipment,,,,,,,336350,,,,,,1324222769592,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,270.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,270.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282.000,0.000,0.000,0.000,282.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282.000,270.110,0.000,0.000,270.110,0.000,0.000,0.000,0.000,0.000,282.000,0.000,0.000,552.110,,PRODUCTION,0.850
2024,46947CPLYCSTATE,110000401459,HEIDELBERG MATERIALS US CEMENT LLC,STATE RD 25 SOUTH 3084 W CR. 225 S,LOGANSPORT,CASS,IN,46947,,,40.732213,-86.432167,,HEIDELBERG MATERIALS US INC,967342197,HEIDELBERG MATERIALS US INC,HEIDELBERG MATERIALS,NA,HEIDELBERG MATERIALS,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1324222832990,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,58.000,47.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.000,0.000,0.000,105.000,0.000,0.000,4654102.490,0.000,0.000,0.000,0.000,0.000,4654207.490,,PRODUCTION,0.870
2024,47303MNCNT2100E,110000402537,MPLX TERMINALS LLC - MUNCIE IN TERMINAL,2100 E STATE RD 28,MUNCIE,DELAWARE,IN,47303,,,40.277161,-85.362269,,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222951232,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,4.000,0.000,0.000,4.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,6.000,,PRODUCTION,1.030
2024,46962PTBRF868E8,110032592317,POET BIOREFINING-NORTH MANCHESTER LLC,868 E 800 N,NORTH MANCHESTER,WABASH,IN,46962,,,40.942267,-85.779414,,POET HOLDING CO LLC,037463009,POET HOLDING CO LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1324222458251,Acrolein,NO,0000107028,107-02-8,24075,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,230.000,1300.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1530.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1530.000,0.000,0.000,1530.000,0.000,0.000,0.000,0.000,0.000,0.000,37000.000,0.000,38530.000,,PRODUCTION,1.030
2024,47834XDCHMNORTH,110067426645,METALS & ADDITIVES CORP,10665 N STATE ROAD 59,BRAZIL,CLAY,IN,47834,,,39.543978,-87.125026,,NA,,NA,,,NA,NO,325,Chemicals,,,,,,,325180,325998,,,,,1324222963617,Molybdenum trioxide,NO,0001313275,1313-27-5,82800,NO,TRI,NO,Individually-listed compounds that contain metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.000,0.000,0.000,0.000,0.000,0.000,11.000,45.000,0.000,49.000,0.000,0.000,0.000,49.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.000,45.000,0.000,0.000,0.000,34.000,11.000,0.000,0.000,0.000,49.000,0.000,0.000,94.000,,PRODUCTION,1.400
2024,46507SKYLNSTATE,110000592243,THOR MOTOR COACH INC,1209 S DIVISION ST,BRISTOL,ELKHART,IN,46507,,,41.710242,-85.817310,,THOR INDUSTRIES INC,NA,THOR INDUSTRIES INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336213,,,,,,1324222471753,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,597.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,621.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,621.000,0.000,0.000,621.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,621.000,,PRODUCTION,0.450
2024,46526NDPND167SM,110003123931,INDEPENDENT PROTECTION CO  INC,1607 S MAIN ST,GOSHEN,ELKHART,IN,46526,,,41.567756,-85.828720,,NA,,NA,NA,,NA,NO,335,Electrical Equipment,,,,,,,335931,,,,,,1324222460469,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,7.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,304.500,0.000,0.000,0.000,304.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,304.500,7.610,0.000,0.000,7.610,0.000,0.000,0.000,0.000,0.000,304.500,0.000,0.000,312.110,,PRODUCTION,1.000
2024,4711WLCSLS3199H,110063065837,LUCAS OIL PRODUCTS INC,3199 HARRISON WAY NW,CORYDON,HARRISON,IN,47112,,,38.248683,-86.132182,,NA,,LUCAS OIL PRODUCTS INC,NA,,NA,NO,324,Petroleum,,,,,,,324191,,,,,,1324223177357,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2024,46229LMNMF9850E,110000779701,SUPERIOR METAL TECHNOLOGIES LLC,9850 E 30TH ST,INDIANAPOLIS,MARION,IN,46229,,,39.811600,-85.993581,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222676999,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,5.000,330.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,335.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,335.000,0.000,0.000,335.000,0.000,0.000,0.000,0.000,0.000,0.000,10991.000,0.000,11326.000,,ACTIVITY,0.970
2024,46902HYNSN1020W,110000401351,HAYNES INTERNATIONAL INC,2000 W DEFENBAUGH ST,KOKOMO,HOWARD,IN,46902,,,40.469009,-86.165162,,HAYNES INTERNATIONAL INC,NA,HAYNES INTERNATIONAL INC,NA,,ACERINOX SA,NO,331,Primary Metals,,,,,,,331491,,,,,,1324223049077,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,6.000,600.000,8.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,614.500,30.190,0.000,30.190,0.000,2016.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8690.000,0.000,0.000,0.000,0.000,0.000,0.000,10736.190,0.000,706562.000,0.000,0.000,56.000,706618.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,717354.190,11350.690,0.000,0.000,614.500,8712.944,2023.246,0.000,0.000,0.000,706618.000,0.000,0.000,717968.690,,PRODUCTION,0.850
2024,46574MRCNRWALKE,110000399701,AMERICAN ROLLER CO LLC,201 INDUSTRIAL DRIVE,WALKERTON,ST JOSEPH,IN,46574,,,41.465244,-86.496411,,HAMILTON ROBINSON CAPITAL PARTNERS,NA,HAMILTON ROBINSON CAPITAL PARTNERS,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326299,,,,,,1324222621310,Toluene diisocyanate (mixed isomers),NO,0026471625,26471-62-5,239681,NO,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,46368NMLPRUSHWY,110000747862,SEQUA COATINGS CORP-PRECOAT METALS DIV,6144 US HIGHWAY 12,PORTAGE,PORTER,IN,46368,,,41.618981,-87.174354,,AZZ INC,NA,AZZ INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222470965,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3058.000,0.000,0.000,0.000,0.000,2403.000,0.000,5462.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5462.000,5462.000,0.000,0.000,0.000,3058.760,2403.240,0.000,0.000,0.000,0.000,0.000,0.000,5462.000,,PRODUCTION,1.020
2024,46146MPLCR203NE,110000396599,US BATH GROUP LLC - DBA - MPL CO,203 N EDGERTON,FAIRLAND,SHELBY,IN,46126,,,39.588923,-85.867127,,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326191,,,,,,1324222632248,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,21906.000,65718.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87624.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87624.000,0.000,0.000,87624.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87624.000,,PRODUCTION,0.840
2024,47905LLLLYLILLY,110000404296,EVONIK CORP TIPPECANOE LABORATORIES,1650 LILLY RD,LAFAYETTE,TIPPECANOE,IN,47909,,,40.387551,-86.932400,,EVONIK CORP,068209295,EVONIK CORP,EVONIK INDUSTRIES AG,327288155,EVONIK INDUSTRIES AG,NO,325,Chemicals,,,,,,,325411,325414,325412,,,,1324222861674,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3711.000,44.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3755.300,0.000,0.000,0.000,2456.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2456.000,0.000,0.000,0.000,0.000,0.000,0.000,5959.000,0.000,5959.000,0.000,350.000,0.000,0.000,0.000,0.000,350.000,0.000,8765.000,6211.300,0.000,0.000,3755.300,0.000,2456.000,0.000,5959.000,0.000,0.000,420490.000,350.000,433010.300,,PRODUCTION,0.890
2024,47512SCPTRKNOXC,110000403331,SCEPTER INC,6467 N SCEPTER RD,BICKNELL,KNOX,IN,47512,,,38.772706,-87.329562,,SCEPTER INC.,NA,SCEPTER INC,NA,,NA,NO,331,Primary Metals,,,,,,,331314,,,,,,1324223145590,Hydrogen fluoride,NO,0007664393,7664-39-3,152371,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.000,0.000,0.000,339.000,0.000,0.000,0.000,0.000,0.000,0.000,3052.000,0.000,3391.000,,PRODUCTION,0.950
2024,46401MSDVT1NBRA,110002355004,TMS INTERNATIONAL LLC,1 N BROADWAY,GARY,LAKE,IN,46402,,,41.608491,-87.337345,,TMS INTERNATIONAL CORP,614394299,TMS INTERNATIONAL CORP,NA,,NA,NO,562,Hazardous Waste,,,,,,,562920,,,,,,1324222901694,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,988.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,988.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,988.000,0.000,0.000,988.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,988.000,,PRODUCTION,1.000
2024,47331RCLMD1500W,110000498809,RECLAIMED ENERGY DIV SUPERIOR INDUSTRIAL SOLUTIONS IN,1500 WESTERN AVE,CONNERSVILLE,FAYETTE,IN,47331,,,39.651711,-85.138795,,SUPERIOR INDUSTRIAL SOLUTIONS INC,039994975,SUPERIOR INDUSTRIAL SOLUTIONS INC,NA,,NA,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324222648002,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,94.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1190.000,1190.000,0.000,0.000,0.000,0.000,0.000,0.000,146643.000,0.000,146643.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,147833.000,1312.000,0.000,0.000,122.000,0.000,1190.000,0.000,146643.000,195192.000,0.000,542.000,0.000,343689.000,,PRODUCTION,0.810
2024,47250RTRYL2700L,110000402369,VEHICLE SERVICE GROUP,2700 LANIER DR,MADISON,JEFFERSON,IN,47250,,,38.775998,-85.419175,,DOVER CORP,003245271,DOVER CORP,NA,,NA,NO,333,Machinery,,,,,,,333921,,,,,,1324222795611,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.600,5.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,142860.000,142860.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,142860.000,6.300,0.000,0.000,6.300,0.000,0.000,0.000,0.000,0.000,142860.000,0.000,0.000,142866.300,,ACTIVITY,1.020
